,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,result
2771,28653,28684,28634,28614,28614,28567,28570,28550,28534,28540,28534
2772,28684,28634,28614,28614,28567,28570,28550,28534,28540,28534,28552
2773,28634,28614,28614,28567,28570,28550,28534,28540,28534,28552,28541
2774,28614,28614,28567,28570,28550,28534,28540,28534,28552,28541,28550
2775,28614,28567,28570,28550,28534,28540,28534,28552,28541,28550,28547
2776,28567,28570,28550,28534,28540,28534,28552,28541,28550,28547,28542
2777,28570,28550,28534,28540,28534,28552,28541,28550,28547,28542,28533
2778,28550,28534,28540,28534,28552,28541,28550,28547,28542,28533,28530
2779,28534,28540,28534,28552,28541,28550,28547,28542,28533,28530,28495
2780,28540,28534,28552,28541,28550,28547,28542,28533,28530,28495,28496
2781,28534,28552,28541,28550,28547,28542,28533,28530,28495,28496,28502
2782,28552,28541,28550,28547,28542,28533,28530,28495,28496,28502,28525
2783,28541,28550,28547,28542,28533,28530,28495,28496,28502,28525,28526
2784,28550,28547,28542,28533,28530,28495,28496,28502,28525,28526,28534
2785,28547,28542,28533,28530,28495,28496,28502,28525,28526,28534,28531
2786,28542,28533,28530,28495,28496,28502,28525,28526,28534,28531,28526
2787,28533,28530,28495,28496,28502,28525,28526,28534,28531,28526,28508
2788,28530,28495,28496,28502,28525,28526,28534,28531,28526,28508,28504
2789,28495,28496,28502,28525,28526,28534,28531,28526,28508,28504,28505
2790,28496,28502,28525,28526,28534,28531,28526,28508,28504,28505,28507
2791,28502,28525,28526,28534,28531,28526,28508,28504,28505,28507,28502
2792,28525,28526,28534,28531,28526,28508,28504,28505,28507,28502,28495
2793,28526,28534,28531,28526,28508,28504,28505,28507,28502,28495,28495
2794,28534,28531,28526,28508,28504,28505,28507,28502,28495,28495,28455
2795,28531,28526,28508,28504,28505,28507,28502,28495,28495,28455,28483
2796,28526,28508,28504,28505,28507,28502,28495,28495,28455,28483,28475
2797,28508,28504,28505,28507,28502,28495,28495,28455,28483,28475,28476
2798,28504,28505,28507,28502,28495,28495,28455,28483,28475,28476,28475
2799,28505,28507,28502,28495,28495,28455,28483,28475,28476,28475,28451
2800,28507,28502,28495,28495,28455,28483,28475,28476,28475,28451,28454
2801,28502,28495,28495,28455,28483,28475,28476,28475,28451,28454,28462
2802,28495,28495,28455,28483,28475,28476,28475,28451,28454,28462,28447
2803,28495,28455,28483,28475,28476,28475,28451,28454,28462,28447,28450
2804,28455,28483,28475,28476,28475,28451,28454,28462,28447,28450,28434
2805,28483,28475,28476,28475,28451,28454,28462,28447,28450,28434,28448
2806,28475,28476,28475,28451,28454,28462,28447,28450,28434,28448,28449
2807,28476,28475,28451,28454,28462,28447,28450,28434,28448,28449,28454
2808,28475,28451,28454,28462,28447,28450,28434,28448,28449,28454,28458
2809,28451,28454,28462,28447,28450,28434,28448,28449,28454,28458,28454
2810,28454,28462,28447,28450,28434,28448,28449,28454,28458,28454,28443
2811,28462,28447,28450,28434,28448,28449,28454,28458,28454,28443,28421
2812,28447,28450,28434,28448,28449,28454,28458,28454,28443,28421,28418
2813,28450,28434,28448,28449,28454,28458,28454,28443,28421,28418,28417
2814,28434,28448,28449,28454,28458,28454,28443,28421,28418,28417,28419
2815,28448,28449,28454,28458,28454,28443,28421,28418,28417,28419,28410
2816,28449,28454,28458,28454,28443,28421,28418,28417,28419,28410,28415
2817,28454,28458,28454,28443,28421,28418,28417,28419,28410,28415,28421
2818,28458,28454,28443,28421,28418,28417,28419,28410,28415,28421,28410
2819,28454,28443,28421,28418,28417,28419,28410,28415,28421,28410,28422
2820,28443,28421,28418,28417,28419,28410,28415,28421,28410,28422,28417
2821,28421,28418,28417,28419,28410,28415,28421,28410,28422,28417,28442
2822,28418,28417,28419,28410,28415,28421,28410,28422,28417,28442,28442
2823,28417,28419,28410,28415,28421,28410,28422,28417,28442,28442,28440
2824,28419,28410,28415,28421,28410,28422,28417,28442,28442,28440,28455
2825,28410,28415,28421,28410,28422,28417,28442,28442,28440,28455,28469
2826,28415,28421,28410,28422,28417,28442,28442,28440,28455,28469,28462
2827,28421,28410,28422,28417,28442,28442,28440,28455,28469,28462,28482
2828,28410,28422,28417,28442,28442,28440,28455,28469,28462,28482,28478
2829,28422,28417,28442,28442,28440,28455,28469,28462,28482,28478,28471
2830,28417,28442,28442,28440,28455,28469,28462,28482,28478,28471,28477
2831,28442,28442,28440,28455,28469,28462,28482,28478,28471,28477,28484
2832,28442,28440,28455,28469,28462,28482,28478,28471,28477,28484,28488
2833,28440,28455,28469,28462,28482,28478,28471,28477,28484,28488,28484
2834,28455,28469,28462,28482,28478,28471,28477,28484,28488,28484,28492
2835,28469,28462,28482,28478,28471,28477,28484,28488,28484,28492,28494
2836,28462,28482,28478,28471,28477,28484,28488,28484,28492,28494,28502
2837,28482,28478,28471,28477,28484,28488,28484,28492,28494,28502,28498
2838,28478,28471,28477,28484,28488,28484,28492,28494,28502,28498,28487
2839,28471,28477,28484,28488,28484,28492,28494,28502,28498,28487,28486
2840,28477,28484,28488,28484,28492,28494,28502,28498,28487,28486,28484
2841,28484,28488,28484,28492,28494,28502,28498,28487,28486,28484,28475
2842,28488,28484,28492,28494,28502,28498,28487,28486,28484,28475,28479
2843,28484,28492,28494,28502,28498,28487,28486,28484,28475,28479,28508
2844,28492,28494,28502,28498,28487,28486,28484,28475,28479,28508,28517
2845,28494,28502,28498,28487,28486,28484,28475,28479,28508,28517,28520
2846,28502,28498,28487,28486,28484,28475,28479,28508,28517,28520,28542
2847,28498,28487,28486,28484,28475,28479,28508,28517,28520,28542,28533
2848,28487,28486,28484,28475,28479,28508,28517,28520,28542,28533,28531
2849,28486,28484,28475,28479,28508,28517,28520,28542,28533,28531,28522
2850,28484,28475,28479,28508,28517,28520,28542,28533,28531,28522,28522
2851,28475,28479,28508,28517,28520,28542,28533,28531,28522,28522,28541
2852,28479,28508,28517,28520,28542,28533,28531,28522,28522,28541,28537
2853,28508,28517,28520,28542,28533,28531,28522,28522,28541,28537,28527
2854,28517,28520,28542,28533,28531,28522,28522,28541,28537,28527,28549
2855,28520,28542,28533,28531,28522,28522,28541,28537,28527,28549,28550
2856,28542,28533,28531,28522,28522,28541,28537,28527,28549,28550,28539
2857,28533,28531,28522,28522,28541,28537,28527,28549,28550,28539,28504
2858,28531,28522,28522,28541,28537,28527,28549,28550,28539,28504,28490
2859,28522,28522,28541,28537,28527,28549,28550,28539,28504,28490,28488
2860,28522,28541,28537,28527,28549,28550,28539,28504,28490,28488,28492
2861,28541,28537,28527,28549,28550,28539,28504,28490,28488,28492,28493
2862,28537,28527,28549,28550,28539,28504,28490,28488,28492,28493,28488
2863,28527,28549,28550,28539,28504,28490,28488,28492,28493,28488,28500
2864,28549,28550,28539,28504,28490,28488,28492,28493,28488,28500,28501
2865,28550,28539,28504,28490,28488,28492,28493,28488,28500,28501,28502
2866,28539,28504,28490,28488,28492,28493,28488,28500,28501,28502,28502
2867,28504,28490,28488,28492,28493,28488,28500,28501,28502,28502,28503
2868,28490,28488,28492,28493,28488,28500,28501,28502,28502,28503,28516
2869,28488,28492,28493,28488,28500,28501,28502,28502,28503,28516,28516
2870,28492,28493,28488,28500,28501,28502,28502,28503,28516,28516,28515
2871,28493,28488,28500,28501,28502,28502,28503,28516,28516,28515,28518
2872,28488,28500,28501,28502,28502,28503,28516,28516,28515,28518,28540
2873,28500,28501,28502,28502,28503,28516,28516,28515,28518,28540,28505
2874,28501,28502,28502,28503,28516,28516,28515,28518,28540,28505,28511
2875,28502,28502,28503,28516,28516,28515,28518,28540,28505,28511,28512
2876,28502,28503,28516,28516,28515,28518,28540,28505,28511,28512,28510
2877,28503,28516,28516,28515,28518,28540,28505,28511,28512,28510,28520
2878,28516,28516,28515,28518,28540,28505,28511,28512,28510,28520,28525
2879,28516,28515,28518,28540,28505,28511,28512,28510,28520,28525,28497
2880,28515,28518,28540,28505,28511,28512,28510,28520,28525,28497,28496
2881,28518,28540,28505,28511,28512,28510,28520,28525,28497,28496,28495
2882,28540,28505,28511,28512,28510,28520,28525,28497,28496,28495,28495
2883,28505,28511,28512,28510,28520,28525,28497,28496,28495,28495,28497
2884,28511,28512,28510,28520,28525,28497,28496,28495,28495,28497,28494
2885,28512,28510,28520,28525,28497,28496,28495,28495,28497,28494,28501
2886,28510,28520,28525,28497,28496,28495,28495,28497,28494,28501,28501
2887,28520,28525,28497,28496,28495,28495,28497,28494,28501,28501,28498
2888,28525,28497,28496,28495,28495,28497,28494,28501,28501,28498,28503
2889,28497,28496,28495,28495,28497,28494,28501,28501,28498,28503,28498
2890,28496,28495,28495,28497,28494,28501,28501,28498,28503,28498,28500
2891,28495,28495,28497,28494,28501,28501,28498,28503,28498,28500,28499
2892,28495,28497,28494,28501,28501,28498,28503,28498,28500,28499,28499
2893,28497,28494,28501,28501,28498,28503,28498,28500,28499,28499,28499
2894,28494,28501,28501,28498,28503,28498,28500,28499,28499,28499,28499
2895,28501,28501,28498,28503,28498,28500,28499,28499,28499,28499,28499
2896,28501,28498,28503,28498,28500,28499,28499,28499,28499,28499,28492
2897,28498,28503,28498,28500,28499,28499,28499,28499,28499,28492,28477
2898,28503,28498,28500,28499,28499,28499,28499,28499,28492,28477,28474
2899,28498,28500,28499,28499,28499,28499,28499,28492,28477,28474,28465
2900,28500,28499,28499,28499,28499,28499,28492,28477,28474,28465,28476
2901,28499,28499,28499,28499,28499,28492,28477,28474,28465,28476,28476
2902,28499,28499,28499,28499,28492,28477,28474,28465,28476,28476,28478
2903,28499,28499,28499,28492,28477,28474,28465,28476,28476,28478,28475
2904,28499,28499,28492,28477,28474,28465,28476,28476,28478,28475,28476
2905,28499,28492,28477,28474,28465,28476,28476,28478,28475,28476,28478
2906,28492,28477,28474,28465,28476,28476,28478,28475,28476,28478,28454
2907,28477,28474,28465,28476,28476,28478,28475,28476,28478,28454,28455
2908,28474,28465,28476,28476,28478,28475,28476,28478,28454,28455,28456
2909,28465,28476,28476,28478,28475,28476,28478,28454,28455,28456,28456
2910,28476,28476,28478,28475,28476,28478,28454,28455,28456,28456,28458
2911,28476,28478,28475,28476,28478,28454,28455,28456,28456,28458,28458
2912,28478,28475,28476,28478,28454,28455,28456,28456,28458,28458,28458
2913,28475,28476,28478,28454,28455,28456,28456,28458,28458,28458,28459
2914,28476,28478,28454,28455,28456,28456,28458,28458,28458,28459,28477
2915,28478,28454,28455,28456,28456,28458,28458,28458,28459,28477,28481
2916,28454,28455,28456,28456,28458,28458,28458,28459,28477,28481,28485
2917,28455,28456,28456,28458,28458,28458,28459,28477,28481,28485,28496
2918,28456,28456,28458,28458,28458,28459,28477,28481,28485,28496,28500
2919,28456,28458,28458,28458,28459,28477,28481,28485,28496,28500,28507
2920,28458,28458,28458,28459,28477,28481,28485,28496,28500,28507,28521
2921,28458,28458,28459,28477,28481,28485,28496,28500,28507,28521,28524
2922,28458,28459,28477,28481,28485,28496,28500,28507,28521,28524,28526
2923,28459,28477,28481,28485,28496,28500,28507,28521,28524,28526,28532
2924,28477,28481,28485,28496,28500,28507,28521,28524,28526,28532,28542
2925,28481,28485,28496,28500,28507,28521,28524,28526,28532,28542,28534
2926,28485,28496,28500,28507,28521,28524,28526,28532,28542,28534,28539
2927,28496,28500,28507,28521,28524,28526,28532,28542,28534,28539,28533
2928,28500,28507,28521,28524,28526,28532,28542,28534,28539,28533,28537
2929,28507,28521,28524,28526,28532,28542,28534,28539,28533,28537,28547
2930,28521,28524,28526,28532,28542,28534,28539,28533,28537,28547,28564
2931,28524,28526,28532,28542,28534,28539,28533,28537,28547,28564,28570
2932,28526,28532,28542,28534,28539,28533,28537,28547,28564,28570,28565
2933,28532,28542,28534,28539,28533,28537,28547,28564,28570,28565,28581
2934,28542,28534,28539,28533,28537,28547,28564,28570,28565,28581,28563
2935,28534,28539,28533,28537,28547,28564,28570,28565,28581,28563,28564
2936,28539,28533,28537,28547,28564,28570,28565,28581,28563,28564,28544
2937,28533,28537,28547,28564,28570,28565,28581,28563,28564,28544,28543
2938,28537,28547,28564,28570,28565,28581,28563,28564,28544,28543,28532
2939,28547,28564,28570,28565,28581,28563,28564,28544,28543,28532,28524
2940,28564,28570,28565,28581,28563,28564,28544,28543,28532,28524,28526
2941,28570,28565,28581,28563,28564,28544,28543,28532,28524,28526,28526
2942,28565,28581,28563,28564,28544,28543,28532,28524,28526,28526,28526
2943,28581,28563,28564,28544,28543,28532,28524,28526,28526,28526,28532
2944,28563,28564,28544,28543,28532,28524,28526,28526,28526,28532,28532
2945,28564,28544,28543,28532,28524,28526,28526,28526,28532,28532,28530
2946,28544,28543,28532,28524,28526,28526,28526,28532,28532,28530,28538
2947,28543,28532,28524,28526,28526,28526,28532,28532,28530,28538,28538
2948,28532,28524,28526,28526,28526,28532,28532,28530,28538,28538,28538
2949,28524,28526,28526,28526,28532,28532,28530,28538,28538,28538,28525
2950,28526,28526,28526,28532,28532,28530,28538,28538,28538,28525,28523
2951,28526,28526,28532,28532,28530,28538,28538,28538,28525,28523,28523
2952,28526,28532,28532,28530,28538,28538,28538,28525,28523,28523,28523
2953,28532,28532,28530,28538,28538,28538,28525,28523,28523,28523,28535
2954,28532,28530,28538,28538,28538,28525,28523,28523,28523,28535,28535
2955,28530,28538,28538,28538,28525,28523,28523,28523,28535,28535,28534
2956,28538,28538,28538,28525,28523,28523,28523,28535,28535,28534,28529
2957,28538,28538,28525,28523,28523,28523,28535,28535,28534,28529,28532
2958,28538,28525,28523,28523,28523,28535,28535,28534,28529,28532,28532
2959,28525,28523,28523,28523,28535,28535,28534,28529,28532,28532,28534
2960,28523,28523,28523,28535,28535,28534,28529,28532,28532,28534,28541
2961,28523,28523,28535,28535,28534,28529,28532,28532,28534,28541,28544
2962,28523,28535,28535,28534,28529,28532,28532,28534,28541,28544,28543
2963,28535,28535,28534,28529,28532,28532,28534,28541,28544,28543,28542
2964,28535,28534,28529,28532,28532,28534,28541,28544,28543,28542,28560
2965,28534,28529,28532,28532,28534,28541,28544,28543,28542,28560,28562
2966,28529,28532,28532,28534,28541,28544,28543,28542,28560,28562,28570
2967,28532,28532,28534,28541,28544,28543,28542,28560,28562,28570,28560
2968,28532,28534,28541,28544,28543,28542,28560,28562,28570,28560,28553
2969,28534,28541,28544,28543,28542,28560,28562,28570,28560,28553,28547
2970,28541,28544,28543,28542,28560,28562,28570,28560,28553,28547,28546
2971,28544,28543,28542,28560,28562,28570,28560,28553,28547,28546,28545
2972,28543,28542,28560,28562,28570,28560,28553,28547,28546,28545,28548
2973,28542,28560,28562,28570,28560,28553,28547,28546,28545,28548,28548
2974,28560,28562,28570,28560,28553,28547,28546,28545,28548,28548,28548
2975,28562,28570,28560,28553,28547,28546,28545,28548,28548,28548,28540
2976,28570,28560,28553,28547,28546,28545,28548,28548,28548,28540,28544
2977,28560,28553,28547,28546,28545,28548,28548,28548,28540,28544,28540
2978,28553,28547,28546,28545,28548,28548,28548,28540,28544,28540,28540
2979,28547,28546,28545,28548,28548,28548,28540,28544,28540,28540,28540
2980,28546,28545,28548,28548,28548,28540,28544,28540,28540,28540,28537
2981,28545,28548,28548,28548,28540,28544,28540,28540,28540,28537,28528
2982,28548,28548,28548,28540,28544,28540,28540,28540,28537,28528,28518
2983,28548,28548,28540,28544,28540,28540,28540,28537,28528,28518,28529
2984,28548,28540,28544,28540,28540,28540,28537,28528,28518,28529,28541
2985,28540,28544,28540,28540,28540,28537,28528,28518,28529,28541,28541
2986,28544,28540,28540,28540,28537,28528,28518,28529,28541,28541,28552
2987,28540,28540,28540,28537,28528,28518,28529,28541,28541,28552,28552
2988,28540,28540,28537,28528,28518,28529,28541,28541,28552,28552,28556
2989,28540,28537,28528,28518,28529,28541,28541,28552,28552,28556,28556
2990,28537,28528,28518,28529,28541,28541,28552,28552,28556,28556,28559
2991,28528,28518,28529,28541,28541,28552,28552,28556,28556,28559,28553
2992,28518,28529,28541,28541,28552,28552,28556,28556,28559,28553,28544
2993,28529,28541,28541,28552,28552,28556,28556,28559,28553,28544,28535
2994,28541,28541,28552,28552,28556,28556,28559,28553,28544,28535,28533
2995,28541,28552,28552,28556,28556,28559,28553,28544,28535,28533,28537
2996,28552,28552,28556,28556,28559,28553,28544,28535,28533,28537,28526
2997,28552,28556,28556,28559,28553,28544,28535,28533,28537,28526,28531
2998,28556,28556,28559,28553,28544,28535,28533,28537,28526,28531,28526
2999,28556,28559,28553,28544,28535,28533,28537,28526,28531,28526,28523
3000,28559,28553,28544,28535,28533,28537,28526,28531,28526,28523,28529
3001,28553,28544,28535,28533,28537,28526,28531,28526,28523,28529,28526
3002,28544,28535,28533,28537,28526,28531,28526,28523,28529,28526,28526
3003,28535,28533,28537,28526,28531,28526,28523,28529,28526,28526,28526
3004,28533,28537,28526,28531,28526,28523,28529,28526,28526,28526,28521
3005,28537,28526,28531,28526,28523,28529,28526,28526,28526,28521,28505
3006,28526,28531,28526,28523,28529,28526,28526,28526,28521,28505,28505
3007,28531,28526,28523,28529,28526,28526,28526,28521,28505,28505,28485
3008,28526,28523,28529,28526,28526,28526,28521,28505,28505,28485,28479
3009,28523,28529,28526,28526,28526,28521,28505,28505,28485,28479,28483
3010,28529,28526,28526,28526,28521,28505,28505,28485,28479,28483,28471
3011,28526,28526,28526,28521,28505,28505,28485,28479,28483,28471,28478
3012,28526,28526,28521,28505,28505,28485,28479,28483,28471,28478,28478
3013,28526,28521,28505,28505,28485,28479,28483,28471,28478,28478,28488
3014,28521,28505,28505,28485,28479,28483,28471,28478,28478,28488,28495
3015,28505,28505,28485,28479,28483,28471,28478,28478,28488,28495,28502
3016,28505,28485,28479,28483,28471,28478,28478,28488,28495,28502,28502
3017,28485,28479,28483,28471,28478,28478,28488,28495,28502,28502,28506
