Local time,Open,High,Low,Close,Volume
06.04.2023 00:33:00.000 GMT+0330,28133,28140,28133,28135,0.0015
06.04.2023 00:34:00.000 GMT+0330,28135,28142,28135,28142,0.0001
06.04.2023 00:35:00.000 GMT+0330,28143,28151,28142,28149,0.0001
06.04.2023 00:36:00.000 GMT+0330,28149,28149,28135,28141,0.0001
06.04.2023 00:37:00.000 GMT+0330,28141,28141,28133,28136,0.0001
06.04.2023 00:38:00.000 GMT+0330,28135,28136,28120,28122,0.0001
06.04.2023 00:39:00.000 GMT+0330,28123,28127,28120,28126,0.0001
06.04.2023 00:40:00.000 GMT+0330,28125,28125,28116,28118,0.0001
06.04.2023 00:41:00.000 GMT+0330,28118,28126,28118,28126,0.0001
06.04.2023 00:42:00.000 GMT+0330,28126,28154,28125,28151,0.0001
06.04.2023 00:43:00.000 GMT+0330,28151,28165,28151,28165,0.0003
06.04.2023 00:44:00.000 GMT+0330,28164,28165,28162,28164,0.0001
06.04.2023 00:45:00.000 GMT+0330,28164,28169,28164,28169,0.0002
06.04.2023 00:46:00.000 GMT+0330,28169,28172,28167,28170,0.0001
06.04.2023 00:47:00.000 GMT+0330,28170,28180,28170,28174,0.0002
06.04.2023 00:48:00.000 GMT+0330,28174,28180,28173,28178,0.0001
06.04.2023 00:49:00.000 GMT+0330,28178,28180,28174,28180,0.0002
06.04.2023 00:50:00.000 GMT+0330,28180,28180,28175,28177,0.0002
06.04.2023 00:51:00.000 GMT+0330,28177,28180,28176,28178,0.0002
06.04.2023 00:52:00.000 GMT+0330,28178,28179,28175,28177,0.0002
06.04.2023 00:53:00.000 GMT+0330,28177,28177,28176,28176,0.0001
06.04.2023 00:54:00.000 GMT+0330,28176,28185,28174,28185,0.0001
06.04.2023 00:55:00.000 GMT+0330,28185,28188,28183,28183,0.0002
06.04.2023 00:56:00.000 GMT+0330,28183,28183,28166,28166,0.0001
06.04.2023 00:57:00.000 GMT+0330,28166,28166,28158,28158,0.0001
06.04.2023 00:58:00.000 GMT+0330,28158,28158,28146,28147,0.0001
06.04.2023 00:59:00.000 GMT+0330,28147,28160,28147,28160,0.0001
06.04.2023 01:00:00.000 GMT+0330,28160,28177,28155,28155,0.0002
06.04.2023 01:01:00.000 GMT+0330,28154,28156,28146,28147,0.0001
06.04.2023 01:02:00.000 GMT+0330,28147,28148,28146,28147,0.0001
06.04.2023 01:03:00.000 GMT+0330,28147,28147,28143,28145,0.0001
06.04.2023 01:04:00.000 GMT+0330,28144,28146,28144,28146,0.0001
06.04.2023 01:05:00.000 GMT+0330,28145,28146,28144,28145,0.0001
06.04.2023 01:06:00.000 GMT+0330,28145,28168,28145,28168,0.0002
06.04.2023 01:07:00.000 GMT+0330,28168,28169,28160,28163,0.0001
06.04.2023 01:08:00.000 GMT+0330,28163,28163,28146,28146,0.0001
06.04.2023 01:09:00.000 GMT+0330,28147,28147,28146,28147,0.0001
06.04.2023 01:10:00.000 GMT+0330,28147,28151,28147,28150,0.0001
06.04.2023 01:11:00.000 GMT+0330,28150,28150,28139,28139,0.0001
06.04.2023 01:12:00.000 GMT+0330,28139,28149,28139,28146,0.0001
06.04.2023 01:13:00.000 GMT+0330,28146,28148,28146,28148,0.0001
06.04.2023 01:14:00.000 GMT+0330,28148,28148,28128,28129,0.0001
06.04.2023 01:15:00.000 GMT+0330,28129,28135,28122,28123,0.0001
06.04.2023 01:16:00.000 GMT+0330,28123,28124,28122,28123,0.0001
06.04.2023 01:17:00.000 GMT+0330,28123,28123,28109,28119,0.0001
06.04.2023 01:18:00.000 GMT+0330,28118,28122,28118,28122,0.0001
06.04.2023 01:19:00.000 GMT+0330,28122,28128,28122,28128,0.0001
06.04.2023 01:20:00.000 GMT+0330,28128,28131,28120,28122,0.0001
06.04.2023 01:21:00.000 GMT+0330,28122,28122,28119,28121,0.0001
06.04.2023 01:22:00.000 GMT+0330,28121,28130,28121,28130,0.0001
06.04.2023 01:23:00.000 GMT+0330,28129,28146,28129,28146,0.0001
06.04.2023 01:24:00.000 GMT+0330,28145,28148,28145,28147,0.0001
06.04.2023 01:25:00.000 GMT+0330,28147,28148,28143,28145,0.0001
06.04.2023 01:26:00.000 GMT+0330,28144,28150,28143,28150,0.0001
06.04.2023 01:27:00.000 GMT+0330,28150,28153,28150,28153,0
06.04.2023 01:28:00.000 GMT+0330,28153,28154,28152,28152,0.0001
06.04.2023 01:29:00.000 GMT+0330,28153,28155,28152,28154,0
06.04.2023 01:30:00.000 GMT+0330,28148,28149,28115,28128,0.0009
06.04.2023 01:31:00.000 GMT+0330,28129,28133,28125,28129,0.0008
06.04.2023 01:32:00.000 GMT+0330,28129,28138,28112,28138,0.0007
06.04.2023 01:33:00.000 GMT+0330,28138,28138,28120,28121,0.0004
06.04.2023 01:34:00.000 GMT+0330,28120,28122,28115,28118,0.0005
06.04.2023 01:35:00.000 GMT+0330,28118,28132,28118,28132,0.0004
06.04.2023 01:36:00.000 GMT+0330,28132,28138,28130,28137,0.0007
06.04.2023 01:37:00.000 GMT+0330,28137,28138,28127,28130,0.0004
06.04.2023 01:38:00.000 GMT+0330,28130,28130,28116,28119,0.0003
06.04.2023 01:39:00.000 GMT+0330,28120,28123,28115,28120,0.0006
06.04.2023 01:40:00.000 GMT+0330,28120,28131,28116,28131,0.0007
06.04.2023 01:41:00.000 GMT+0330,28131,28131,28119,28120,0.0004
06.04.2023 01:42:00.000 GMT+0330,28121,28121,28110,28113,0.0003
06.04.2023 01:43:00.000 GMT+0330,28111,28114,28110,28113,0.0004
06.04.2023 01:44:00.000 GMT+0330,28113,28114,28097,28109,0.0005
06.04.2023 01:45:00.000 GMT+0330,28110,28110,28098,28099,0.0005
06.04.2023 01:46:00.000 GMT+0330,28099,28108,28097,28106,0.0007
06.04.2023 01:47:00.000 GMT+0330,28107,28113,28103,28112,0.0006
06.04.2023 01:48:00.000 GMT+0330,28113,28118,28112,28115,0.0009
06.04.2023 01:49:00.000 GMT+0330,28116,28122,28113,28113,0.0013
06.04.2023 01:50:00.000 GMT+0330,28113,28118,28113,28117,0.0008
06.04.2023 01:51:00.000 GMT+0330,28116,28118,28101,28103,0.0006
06.04.2023 01:52:00.000 GMT+0330,28103,28112,28103,28107,0.001
06.04.2023 01:53:00.000 GMT+0330,28106,28107,28101,28102,0.0008
06.04.2023 01:54:00.000 GMT+0330,28102,28115,28102,28106,0.0006
06.04.2023 01:55:00.000 GMT+0330,28106,28112,28106,28112,0.0006
06.04.2023 01:56:00.000 GMT+0330,28111,28111,28105,28110,0.0003
06.04.2023 01:57:00.000 GMT+0330,28110,28115,28110,28114,0.0005
06.04.2023 01:58:00.000 GMT+0330,28114,28115,28101,28102,0.0005
06.04.2023 01:59:00.000 GMT+0330,28102,28104,28101,28102,0.0006
06.04.2023 02:00:00.000 GMT+0330,28101,28102,28098,28098,0.0003
06.04.2023 02:01:00.000 GMT+0330,28098,28103,28097,28102,0.0004
06.04.2023 02:02:00.000 GMT+0330,28102,28102,28094,28096,0.0006
06.04.2023 02:03:00.000 GMT+0330,28098,28117,28095,28117,0.0007
06.04.2023 02:04:00.000 GMT+0330,28117,28121,28115,28119,0.0008
06.04.2023 02:05:00.000 GMT+0330,28119,28124,28102,28104,0.0001
06.04.2023 02:06:00.000 GMT+0330,28103,28108,28100,28102,0.0001
06.04.2023 02:07:00.000 GMT+0330,28103,28110,28103,28108,0.0001
06.04.2023 02:08:00.000 GMT+0330,28105,28124,28105,28124,0.0001
06.04.2023 02:09:00.000 GMT+0330,28123,28129,28122,28124,0.0001
06.04.2023 02:10:00.000 GMT+0330,28124,28141,28124,28139,0.0002
06.04.2023 02:11:00.000 GMT+0330,28139,28149,28137,28148,0.0002
06.04.2023 02:12:00.000 GMT+0330,28148,28152,28136,28143,0.0002
06.04.2023 02:13:00.000 GMT+0330,28144,28150,28143,28149,0
06.04.2023 02:14:00.000 GMT+0330,28150,28156,28149,28154,0.0001
06.04.2023 02:15:00.000 GMT+0330,28154,28156,28145,28151,0.0001
06.04.2023 02:16:00.000 GMT+0330,28150,28154,28148,28154,0
06.04.2023 02:17:00.000 GMT+0330,28154,28156,28152,28155,0.0001
06.04.2023 02:18:00.000 GMT+0330,28156,28156,28144,28147,0.0001
06.04.2023 02:19:00.000 GMT+0330,28146,28150,28144,28150,0.0001
06.04.2023 02:20:00.000 GMT+0330,28151,28151,28148,28150,0.0001
06.04.2023 02:21:00.000 GMT+0330,28151,28151,28149,28149,0
06.04.2023 02:22:00.000 GMT+0330,28147,28169,28147,28168,0.0001
06.04.2023 02:23:00.000 GMT+0330,28168,28176,28167,28176,0.0001
06.04.2023 02:24:00.000 GMT+0330,28176,28205,28172,28200,0.0001
06.04.2023 02:25:00.000 GMT+0330,28194,28197,28190,28196,0.0001
06.04.2023 02:26:00.000 GMT+0330,28193,28196,28184,28185,0.0001
06.04.2023 02:27:00.000 GMT+0330,28185,28185,28159,28159,0.0001
06.04.2023 02:28:00.000 GMT+0330,28163,28164,28146,28149,0.0003
06.04.2023 02:29:00.000 GMT+0330,28146,28149,28142,28143,0.0001
06.04.2023 02:30:00.000 GMT+0330,28143,28147,28127,28129,0.0002
06.04.2023 02:31:00.000 GMT+0330,28129,28132,28124,28124,0.0001
06.04.2023 02:32:00.000 GMT+0330,28125,28125,28103,28119,0.0002
06.04.2023 02:33:00.000 GMT+0330,28118,28119,28115,28117,0
06.04.2023 02:34:00.000 GMT+0330,28117,28131,28117,28126,0.0001
06.04.2023 02:35:00.000 GMT+0330,28126,28130,28120,28122,0.0001
06.04.2023 02:36:00.000 GMT+0330,28123,28128,28122,28124,0.0001
06.04.2023 02:37:00.000 GMT+0330,28124,28129,28122,28125,0.0001
06.04.2023 02:38:00.000 GMT+0330,28125,28130,28122,28126,0.0001
06.04.2023 02:39:00.000 GMT+0330,28126,28126,28124,28126,0.0001
06.04.2023 02:40:00.000 GMT+0330,28127,28129,28121,28125,0.0001
06.04.2023 02:41:00.000 GMT+0330,28124,28126,28112,28126,0.0001
06.04.2023 02:42:00.000 GMT+0330,28126,28133,28123,28133,0.0001
06.04.2023 02:43:00.000 GMT+0330,28131,28132,28131,28132,0.0001
06.04.2023 02:44:00.000 GMT+0330,28130,28134,28129,28133,0.0001
06.04.2023 02:45:00.000 GMT+0330,28133,28135,28133,28134,0.0001
06.04.2023 02:46:00.000 GMT+0330,28135,28146,28135,28145,0.0001
06.04.2023 02:47:00.000 GMT+0330,28145,28149,28143,28149,0.0001
06.04.2023 02:48:00.000 GMT+0330,28149,28150,28140,28148,0.0002
06.04.2023 02:49:00.000 GMT+0330,28148,28149,28147,28148,0.0001
06.04.2023 02:50:00.000 GMT+0330,28148,28148,28145,28148,0.0001
06.04.2023 02:51:00.000 GMT+0330,28148,28148,28144,28148,0.0001
06.04.2023 02:52:00.000 GMT+0330,28149,28151,28145,28151,0
06.04.2023 02:53:00.000 GMT+0330,28152,28166,28152,28164,0.0001
06.04.2023 02:54:00.000 GMT+0330,28165,28172,28165,28172,0.0001
06.04.2023 02:55:00.000 GMT+0330,28172,28179,28161,28163,0.0001
06.04.2023 02:56:00.000 GMT+0330,28163,28163,28161,28161,0
06.04.2023 02:57:00.000 GMT+0330,28163,28163,28142,28142,0.0001
06.04.2023 02:58:00.000 GMT+0330,28146,28148,28142,28146,0.0001
06.04.2023 02:59:00.000 GMT+0330,28146,28146,28141,28144,0.0001
06.04.2023 03:00:00.000 GMT+0330,28144,28147,28141,28147,0.0001
06.04.2023 03:01:00.000 GMT+0330,28147,28148,28143,28148,0.0001
06.04.2023 03:02:00.000 GMT+0330,28148,28148,28141,28141,0.0001
06.04.2023 03:03:00.000 GMT+0330,28141,28141,28138,28140,0.0001
06.04.2023 03:04:00.000 GMT+0330,28139,28141,28137,28141,0.0001
06.04.2023 03:05:00.000 GMT+0330,28141,28145,28137,28143,0.0001
06.04.2023 03:06:00.000 GMT+0330,28145,28146,28142,28145,0.0001
06.04.2023 03:07:00.000 GMT+0330,28147,28152,28146,28150,0
06.04.2023 03:08:00.000 GMT+0330,28151,28152,28147,28149,0.0001
06.04.2023 03:09:00.000 GMT+0330,28148,28162,28148,28159,0.0004
06.04.2023 03:10:00.000 GMT+0330,28159,28168,28148,28150,0.0001
06.04.2023 03:11:00.000 GMT+0330,28150,28153,28147,28152,0.0001
06.04.2023 03:12:00.000 GMT+0330,28152,28152,28147,28147,0.0001
06.04.2023 03:13:00.000 GMT+0330,28147,28150,28145,28146,0.0001
06.04.2023 03:14:00.000 GMT+0330,28147,28149,28145,28147,0
06.04.2023 03:15:00.000 GMT+0330,28148,28164,28142,28161,0.0001
06.04.2023 03:16:00.000 GMT+0330,28161,28177,28160,28176,0.0001
06.04.2023 03:17:00.000 GMT+0330,28177,28177,28174,28175,0.0001
06.04.2023 03:18:00.000 GMT+0330,28175,28176,28166,28176,0.0001
06.04.2023 03:19:00.000 GMT+0330,28176,28176,28164,28165,0.0001
06.04.2023 03:20:00.000 GMT+0330,28164,28166,28157,28158,0.0001
06.04.2023 03:21:00.000 GMT+0330,28157,28159,28154,28158,0.0001
06.04.2023 03:22:00.000 GMT+0330,28157,28157,28153,28156,0.0001
06.04.2023 03:23:00.000 GMT+0330,28156,28156,28151,28151,0.0001
06.04.2023 03:24:00.000 GMT+0330,28152,28153,28145,28145,0
06.04.2023 03:25:00.000 GMT+0330,28145,28153,28144,28145,0.0001
06.04.2023 03:26:00.000 GMT+0330,28145,28153,28144,28144,0.0001
06.04.2023 03:27:00.000 GMT+0330,28144,28145,28144,28144,0
06.04.2023 03:28:00.000 GMT+0330,28144,28145,28142,28143,0.0001
06.04.2023 03:29:00.000 GMT+0330,28143,28145,28141,28143,0.0001
06.04.2023 03:30:00.000 GMT+0330,28143,28150,28140,28149,0.0001
06.04.2023 03:31:00.000 GMT+0330,28149,28150,28122,28125,0.0001
06.04.2023 03:32:00.000 GMT+0330,28125,28126,28119,28125,0.0001
06.04.2023 03:33:00.000 GMT+0330,28119,28136,28112,28128,0.0001
06.04.2023 03:34:00.000 GMT+0330,28128,28138,28127,28136,0.0001
06.04.2023 03:35:00.000 GMT+0330,28137,28138,28130,28130,0.0001
06.04.2023 03:36:00.000 GMT+0330,28129,28129,28098,28102,0.0001
06.04.2023 03:37:00.000 GMT+0330,28099,28102,28025,28043,0.0003
06.04.2023 03:38:00.000 GMT+0330,28043,28050,27996,28009,0.0002
06.04.2023 03:39:00.000 GMT+0330,28009,28031,28000,28028,0.0002
06.04.2023 03:40:00.000 GMT+0330,28025,28039,28021,28033,0.0002
06.04.2023 03:41:00.000 GMT+0330,28035,28042,28028,28029,0.0002
06.04.2023 03:42:00.000 GMT+0330,28029,28047,28026,28045,0.0001
06.04.2023 03:43:00.000 GMT+0330,28045,28047,28036,28046,0.0001
06.04.2023 03:44:00.000 GMT+0330,28043,28064,28039,28062,0.0001
06.04.2023 03:45:00.000 GMT+0330,28060,28062,28049,28053,0.0002
06.04.2023 03:46:00.000 GMT+0330,28053,28070,28047,28068,0.0001
06.04.2023 03:47:00.000 GMT+0330,28067,28070,28052,28052,0.0002
06.04.2023 03:48:00.000 GMT+0330,28053,28055,28033,28038,0.0001
06.04.2023 03:49:00.000 GMT+0330,28039,28064,28039,28062,0.0003
06.04.2023 03:50:00.000 GMT+0330,28061,28064,28055,28056,0.0001
06.04.2023 03:51:00.000 GMT+0330,28055,28062,28041,28041,0.0001
06.04.2023 03:52:00.000 GMT+0330,28040,28040,28011,28011,0.0001
06.04.2023 03:53:00.000 GMT+0330,28015,28037,28011,28032,0.0003
06.04.2023 03:54:00.000 GMT+0330,28037,28037,28030,28035,0.0001
06.04.2023 03:55:00.000 GMT+0330,28035,28041,28028,28040,0.0001
06.04.2023 03:56:00.000 GMT+0330,28045,28049,28040,28046,0.0001
06.04.2023 03:57:00.000 GMT+0330,28046,28061,28045,28060,0
06.04.2023 03:58:00.000 GMT+0330,28061,28071,28061,28070,0.0002
06.04.2023 03:59:00.000 GMT+0330,28070,28092,28068,28084,0.0001
06.04.2023 04:00:00.000 GMT+0330,28085,28091,28083,28090,0.0001
06.04.2023 04:01:00.000 GMT+0330,28090,28091,28075,28090,0.0001
06.04.2023 04:02:00.000 GMT+0330,28091,28098,28087,28087,0.0001
06.04.2023 04:03:00.000 GMT+0330,28088,28093,28086,28088,0.0001
06.04.2023 04:04:00.000 GMT+0330,28088,28091,28083,28083,0.0001
06.04.2023 04:05:00.000 GMT+0330,28085,28093,28085,28091,0.0001
06.04.2023 04:06:00.000 GMT+0330,28092,28094,28089,28090,0.0001
06.04.2023 04:07:00.000 GMT+0330,28088,28096,28088,28091,0.0001
06.04.2023 04:08:00.000 GMT+0330,28092,28093,28082,28085,0.0001
06.04.2023 04:09:00.000 GMT+0330,28084,28085,28074,28078,0.0001
06.04.2023 04:10:00.000 GMT+0330,28079,28079,28041,28041,0.0001
06.04.2023 04:11:00.000 GMT+0330,28041,28042,27930,27948,0.0003
06.04.2023 04:12:00.000 GMT+0330,27948,27988,27948,27983,0.0002
06.04.2023 04:13:00.000 GMT+0330,27982,27982,27950,27980,0.0002
06.04.2023 04:14:00.000 GMT+0330,27981,27981,27969,27971,0.0001
06.04.2023 04:15:00.000 GMT+0330,27971,27986,27961,27983,0.0003
06.04.2023 04:16:00.000 GMT+0330,27981,27991,27966,27967,0.0002
06.04.2023 04:17:00.000 GMT+0330,27967,27979,27967,27975,0.0002
06.04.2023 04:18:00.000 GMT+0330,27975,27990,27967,27967,0.0002
06.04.2023 04:19:00.000 GMT+0330,27967,27967,27956,27956,0.0001
06.04.2023 04:20:00.000 GMT+0330,27955,27970,27950,27965,0.0002
06.04.2023 04:21:00.000 GMT+0330,27967,27973,27959,27960,0.0002
06.04.2023 04:22:00.000 GMT+0330,27961,27961,27937,27938,0.0001
06.04.2023 04:23:00.000 GMT+0330,27938,27938,27901,27901,0.0002
06.04.2023 04:24:00.000 GMT+0330,27900,27930,27896,27927,0.0002
06.04.2023 04:25:00.000 GMT+0330,27926,27941,27917,27917,0.0002
06.04.2023 04:26:00.000 GMT+0330,27917,27927,27903,27927,0.0003
06.04.2023 04:27:00.000 GMT+0330,27927,27942,27925,27940,0.0002
06.04.2023 04:28:00.000 GMT+0330,27942,27947,27940,27944,0.0003
06.04.2023 04:29:00.000 GMT+0330,27944,27969,27944,27965,0.0002
06.04.2023 04:30:00.000 GMT+0330,27964,27966,27945,27945,0.0003
06.04.2023 04:31:00.000 GMT+0330,27945,27949,27917,27918,0.0002
06.04.2023 04:32:00.000 GMT+0330,27918,27952,27913,27949,0.0003
06.04.2023 04:33:00.000 GMT+0330,27950,27952,27947,27949,0.0002
06.04.2023 04:34:00.000 GMT+0330,27950,27963,27949,27963,0.0006
06.04.2023 04:35:00.000 GMT+0330,27961,27970,27960,27965,0.0001
06.04.2023 04:36:00.000 GMT+0330,27966,27976,27965,27974,0.0006
06.04.2023 04:37:00.000 GMT+0330,27976,27978,27974,27974,0.0001
06.04.2023 04:38:00.000 GMT+0330,27975,27986,27974,27986,0.0003
06.04.2023 04:39:00.000 GMT+0330,27984,28001,27984,27989,0.0003
06.04.2023 04:40:00.000 GMT+0330,27988,28000,27985,28000,0.0002
06.04.2023 04:41:00.000 GMT+0330,28003,28003,28000,28002,0.0001
06.04.2023 04:42:00.000 GMT+0330,28002,28002,27986,27995,0.0001
06.04.2023 04:43:00.000 GMT+0330,27996,28008,27985,27985,0.0002
06.04.2023 04:44:00.000 GMT+0330,27985,27989,27978,27981,0.0001
06.04.2023 04:45:00.000 GMT+0330,27981,27991,27978,27991,0.0001
06.04.2023 04:46:00.000 GMT+0330,27990,27994,27979,27982,0.0001
06.04.2023 04:47:00.000 GMT+0330,27982,28002,27982,27991,0.0002
06.04.2023 04:48:00.000 GMT+0330,27990,27990,27971,27972,0.0001
06.04.2023 04:49:00.000 GMT+0330,27973,27986,27966,27966,0.0002
06.04.2023 04:50:00.000 GMT+0330,27966,27966,27951,27953,0.0001
06.04.2023 04:51:00.000 GMT+0330,27950,27953,27923,27923,0.0001
06.04.2023 04:52:00.000 GMT+0330,27923,27927,27895,27898,0.0001
06.04.2023 04:53:00.000 GMT+0330,27899,27911,27849,27864,0.0003
06.04.2023 04:54:00.000 GMT+0330,27864,27889,27863,27887,0.0002
06.04.2023 04:55:00.000 GMT+0330,27887,27913,27886,27911,0.0002
06.04.2023 04:56:00.000 GMT+0330,27908,27921,27904,27913,0.0004
06.04.2023 04:57:00.000 GMT+0330,27912,27927,27911,27921,0.0003
06.04.2023 04:58:00.000 GMT+0330,27923,27924,27908,27916,0.0003
06.04.2023 04:59:00.000 GMT+0330,27917,27928,27916,27926,0.0003
06.04.2023 05:00:00.000 GMT+0330,27928,27931,27901,27901,0.0003
06.04.2023 05:01:00.000 GMT+0330,27900,27905,27864,27881,0.0003
06.04.2023 05:02:00.000 GMT+0330,27881,27884,27872,27879,0.0002
06.04.2023 05:03:00.000 GMT+0330,27880,27907,27877,27905,0.0002
06.04.2023 05:04:00.000 GMT+0330,27904,27942,27904,27942,0.0006
06.04.2023 05:05:00.000 GMT+0330,27942,27963,27939,27958,0.0003
06.04.2023 05:06:00.000 GMT+0330,27958,27970,27948,27953,0.0002
06.04.2023 05:07:00.000 GMT+0330,27953,27969,27953,27964,0.0003
06.04.2023 05:08:00.000 GMT+0330,27964,27970,27964,27969,0.0001
06.04.2023 05:09:00.000 GMT+0330,27973,27979,27970,27976,0.0003
06.04.2023 05:10:00.000 GMT+0330,27977,27996,27977,27993,0.0005
06.04.2023 05:11:00.000 GMT+0330,27994,28000,27987,27992,0.0002
06.04.2023 05:12:00.000 GMT+0330,27992,28000,27982,27996,0.0002
06.04.2023 05:13:00.000 GMT+0330,27997,28001,27994,28001,0.0001
06.04.2023 05:14:00.000 GMT+0330,28003,28005,28001,28002,0.0001
06.04.2023 05:15:00.000 GMT+0330,28004,28005,27991,27995,0.0002
06.04.2023 05:16:00.000 GMT+0330,27995,28014,27985,27988,0.0002
06.04.2023 05:17:00.000 GMT+0330,27989,28000,27989,27995,0.0001
06.04.2023 05:18:00.000 GMT+0330,27995,28002,27994,27997,0.0001
06.04.2023 05:19:00.000 GMT+0330,27997,28001,27991,27998,0.0001
06.04.2023 05:20:00.000 GMT+0330,27997,28009,27994,28009,0.0001
06.04.2023 05:21:00.000 GMT+0330,28009,28020,28009,28016,0.0001
06.04.2023 05:22:00.000 GMT+0330,28017,28024,28016,28023,0.0001
06.04.2023 05:23:00.000 GMT+0330,28024,28042,28020,28035,0.0006
06.04.2023 05:24:00.000 GMT+0330,28039,28045,28035,28045,0.0005
06.04.2023 05:25:00.000 GMT+0330,28042,28047,28025,28030,0.0004
06.04.2023 05:26:00.000 GMT+0330,28030,28042,28027,28040,0.0001
06.04.2023 05:27:00.000 GMT+0330,28041,28042,28040,28042,0.0001
06.04.2023 05:28:00.000 GMT+0330,28042,28043,28031,28036,0.0001
06.04.2023 05:29:00.000 GMT+0330,28036,28054,28032,28033,0.0002
06.04.2023 05:30:00.000 GMT+0330,28033,28042,28024,28041,0.0002
06.04.2023 05:31:00.000 GMT+0330,28040,28049,28037,28044,0.0001
06.04.2023 05:32:00.000 GMT+0330,28044,28056,28039,28052,0.0001
06.04.2023 05:33:00.000 GMT+0330,28052,28063,28051,28056,0.0003
06.04.2023 05:34:00.000 GMT+0330,28060,28063,28056,28059,0.0002
06.04.2023 05:35:00.000 GMT+0330,28060,28061,28043,28055,0.0002
06.04.2023 05:36:00.000 GMT+0330,28052,28053,28037,28040,0.0001
06.04.2023 05:37:00.000 GMT+0330,28041,28043,28022,28042,0.0001
06.04.2023 05:38:00.000 GMT+0330,28041,28042,28037,28041,0.0001
06.04.2023 05:39:00.000 GMT+0330,28039,28041,28021,28023,0.0001
06.04.2023 05:40:00.000 GMT+0330,28025,28035,28016,28035,0.0001
06.04.2023 05:41:00.000 GMT+0330,28036,28044,28036,28041,0.0001
06.04.2023 05:42:00.000 GMT+0330,28037,28043,28036,28042,0.0001
06.04.2023 05:43:00.000 GMT+0330,28042,28043,28038,28039,0.0001
06.04.2023 05:44:00.000 GMT+0330,28041,28042,28038,28042,0.0001
06.04.2023 05:45:00.000 GMT+0330,28039,28043,28039,28043,0.0001
06.04.2023 05:46:00.000 GMT+0330,28043,28043,28031,28036,0.0001
06.04.2023 05:47:00.000 GMT+0330,28034,28036,28015,28020,0.0001
06.04.2023 05:48:00.000 GMT+0330,28020,28029,28010,28029,0.0001
06.04.2023 05:49:00.000 GMT+0330,28032,28043,28030,28041,0.0001
06.04.2023 05:50:00.000 GMT+0330,28042,28042,28034,28034,0.0001
06.04.2023 05:51:00.000 GMT+0330,28034,28041,28030,28041,0.0001
06.04.2023 05:52:00.000 GMT+0330,28040,28053,28040,28049,0.0001
06.04.2023 05:53:00.000 GMT+0330,28050,28053,28048,28052,0.0001
06.04.2023 05:54:00.000 GMT+0330,28052,28057,28050,28055,0.0001
06.04.2023 05:55:00.000 GMT+0330,28053,28055,28047,28049,0.0001
06.04.2023 05:56:00.000 GMT+0330,28049,28054,28048,28053,0.0001
06.04.2023 05:57:00.000 GMT+0330,28053,28054,28048,28053,0.0001
06.04.2023 05:58:00.000 GMT+0330,28050,28050,28030,28041,0.0001
06.04.2023 05:59:00.000 GMT+0330,28041,28046,28038,28041,0.0001
06.04.2023 06:00:00.000 GMT+0330,28042,28046,28034,28041,0.0001
06.04.2023 06:01:00.000 GMT+0330,28041,28043,28036,28036,0.0001
06.04.2023 06:02:00.000 GMT+0330,28039,28044,28037,28039,0.0001
06.04.2023 06:03:00.000 GMT+0330,28040,28042,28035,28037,0
06.04.2023 06:04:00.000 GMT+0330,28036,28039,28036,28038,0
06.04.2023 06:05:00.000 GMT+0330,28038,28039,28017,28019,0.0001
06.04.2023 06:06:00.000 GMT+0330,28020,28023,28000,28001,0.0001
06.04.2023 06:07:00.000 GMT+0330,28001,28010,27985,28009,0.0002
06.04.2023 06:08:00.000 GMT+0330,28009,28014,28003,28012,0.0001
06.04.2023 06:09:00.000 GMT+0330,28011,28016,28011,28015,0.0001
06.04.2023 06:10:00.000 GMT+0330,28016,28021,28015,28019,0.0001
06.04.2023 06:11:00.000 GMT+0330,28018,28020,28018,28019,0
06.04.2023 06:12:00.000 GMT+0330,28019,28020,28019,28020,0
06.04.2023 06:13:00.000 GMT+0330,28021,28021,28019,28020,0
06.04.2023 06:14:00.000 GMT+0330,28020,28028,28016,28028,0
06.04.2023 06:15:00.000 GMT+0330,28029,28034,28017,28017,0.0001
06.04.2023 06:16:00.000 GMT+0330,28022,28022,27992,27996,0.0001
06.04.2023 06:17:00.000 GMT+0330,27996,27997,27981,27981,0.0002
06.04.2023 06:18:00.000 GMT+0330,27981,27985,27971,27975,0.0001
06.04.2023 06:19:00.000 GMT+0330,27974,27976,27968,27970,0.0001
